,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
24,139.95,0.333333333,10742188.25,198032.2872,24.207213749697413,0.25502429708111607,1.2120125218198102e-06,2.714186449684663e-08,-13.623228338836025,0.022394046272800644,0.022394046272800644
25,159.91,0.25,17963808.2,303720.69,23.09148847734725,0.3015973053733492,3.2457648464527214e-06,6.536803693001885e-08,-12.638159535595667,0.0201394863837592,0.0201394863837592
26,159.88,0.25,10672674.84,210362.1626,23.09308823869016,0.3292673054250993,2.275680681355586e-06,4.9903984642047364e-08,-12.993231349717071,0.02192925617856033,0.02192925617856033
27,159.88,0.25,7366964.439,150033.1767,23.09308823869016,0.34836691348627497,1.7330995234350097e-06,3.863738465523911e-08,-13.265599120469476,0.022293806058327034,0.022293806058327034
28,179.87,0.25,10369926.77,195925.1485,22.074080614542407,0.37525200823189026,2.6779876703059097e-06,5.5457296802263795e-08,-12.830444914773887,0.02070857062457231,0.02070857062457231
29,179.9,0.25,2943753.374,72639.90216,22.072618916234415,0.38288398964536313,8.133498460932732e-07,2.122096261406779e-08,-14.022104504959671,0.02609081776556237,0.02609081776556237
30,179.9,0.25,2263714.382,59429.93675,22.072618916234415,0.38875290048600175,6.4200292947702e-07,1.7702229587588816e-08,-14.258672970218543,0.02757344051686676,0.02757344051686676
31,199.88,0.25,3993158.164,91293.68941,21.140308225693932,0.39910557104525274,1.1682956549659661e-06,2.839032235131771e-08,-13.659964576338359,0.024300631634331254,0.024300631634331254
32,199.9,0.25,1232049.216,47393.89689,21.139414438220065,0.40229978452795995,3.698543726002981e-07,1.4547986928099972e-08,-14.81015649635082,0.03933436510651178,0.03933436510651178
33,199.88,0.25,624404.6476,32536.57733,21.140308225693932,0.4039186173782452,1.8915645525651055e-07,9.978291616948248e-09,-15.480691358738843,0.052751525732584306,0.052751525732584306
34,219.87,0.25,938969.0892,36666.05312,20.283152813273297,0.4063529906854297,2.8663465282446953e-07,1.143979792404888e-08,-15.065057418796929,0.03991072890636998,0.03991072890636998
35,219.87,0.25,638137.4253,32899.08254,20.283152813273297,0.4080074271651112,1.963065738027149e-07,1.0247003948747377e-08,-15.443588247672942,0.052198985241551095,0.052198985241551095
36,219.87,0.25,500028.5604,27341.21948,20.283152813273297,0.40930380230063856,1.5467640160792081e-07,8.55225534434476e-09,-15.681930633938471,0.055291274269641456,0.055291274269641456
37,119.93,1.0,17432.57039,10286.74231,25.440113971710595,0.4093489980206267,1.3515257939222912e-09,7.975775514793774e-10,-20.422031664991067,0.5901312095307563,0.5901312095307563
38,119.99,1.5,13729.08876,9772.895412,25.436231367960524,0.409384592086069,7.097072146421642e-10,5.052211772822453e-10,-21.06616860468605,0.7118726805348581,0.7118726805348581
39,139.99,3.0,113525.2628,17270.2529,24.204870019847995,0.4096789179298376,2.936087191560822e-09,4.472683529353773e-10,-19.646188029237003,0.1523348333186283,0.1523348333186283
40,139.99,3.0,102176.9556,13675.12145,24.204870019847995,0.40994382212762537,2.6453618932008755e-09,3.547003840582498e-10,-19.750457959369335,0.13408387902233823,0.13408387902233823
41,179.99,2.5,386895.4338,26423.14888,22.068234982566096,0.4109468880725509,1.2048692789767475e-08,8.286677041973272e-10,-18.234309665071336,0.06877656511427406,0.06877656511427406
42,179.99,2.5,373731.6096,19704.98338,22.068234982566096,0.41191582545816446,1.1681834932267611e-08,6.234642840347959e-10,-18.265230771519924,0.05337040693090607,0.05337040693090607
43,199.94,0.5,172026.076,19733.66322,21.137627089982878,0.4123618206377405,2.6956652917458872e-08,3.099809915802031e-09,-17.429035708555435,0.11499238890279266,0.11499238890279266
44,199.95,0.5,140188.4527,16300.99382,21.13718030014796,0.41272527352575744,2.200096730206731e-08,2.564428623719954e-09,-17.632179416278884,0.11655981250783409,0.11655981250783409
45,219.93,0.5,284147.936,21704.31148,20.28068467591466,0.413461956083944,4.4685622395394284e-08,3.4325397644708e-09,-16.923614033701735,0.07681530614250971,0.07681530614250971
46,239.92,0.5,527657.2193,27449.11058,19.490517863059623,0.41482996134075334,8.330745258552099e-08,4.386848241138911e-09,-16.300727824962554,0.05265853300021989,0.05265853300021989
47,239.92,0.5,348713.5172,22704.53314,19.490517863059623,0.41573403676548254,5.528953094223828e-08,3.6279708416453436e-09,-16.710682260223834,0.0656176816807423,0.0656176816807423
48,239.93,0.5,237399.711,36713.51305,19.490137990176972,0.4163495197736443,3.774724589586852e-08,5.843820721440445e-09,-17.09235332031366,0.15481449262713118,0.15481449262713118
49,239.92,0.5,225085.1887,19518.08535,19.490517863059623,0.416933076124451,3.586928758405885e-08,3.1238872303656526e-09,-17.143384406651617,0.08709086354293753,0.08709086354293753
50,259.65,0.5,342130.6203,24181.3077,18.76876876876877,0.4178200847163296,5.467108599557175e-08,3.889250277239674e-09,-16.7219308596754,0.07113907116377194,0.07113907116377194
51,259.91,0.5,186585.4075,22458.42857,18.759614302329947,0.4183038264504852,2.9891772639896043e-08,3.6055798348166745e-09,-17.32568255695921,0.12062114476290269,0.12062114476290269
52,259.91,0.5,192459.3093,16627.76776,18.759614302329947,0.41880279687524996,3.0889229440055893e-08,2.6805103179794956e-09,-17.29285827561499,0.08677815428129519,0.08677815428129519
53,279.9,0.5,241825.3298,21150.48006,18.081547780490013,0.41942975375235847,3.889371380425813e-08,3.416039615138096e-09,-17.062433198242772,0.08783012165745159,0.08783012165745159
54,279.93,0.5,202481.7295,19680.29915,18.08056700658133,0.419954708325578,3.263573460977155e-08,3.1828139850430903e-09,-17.237857995237544,0.09752542797336376,0.09752542797336376
55,279.93,0.5,107436.5044,14745.71163,18.08056700658133,0.4202332484410481,1.7342342592691006e-08,2.3842720991047655e-09,-17.870114777101172,0.13748270087281206,0.13748270087281206
56,299.93,0.5,130758.8023,16015.99628,17.449570740559786,0.4205722539968857,2.1131240772843836e-08,2.5937741021135535e-09,-17.672513286131714,0.12274594426309611,0.12274594426309611
